addfriend_dz(uid=305512, domain=dom)
addfriend_dz(uid=300216, domain=dom)
addfriend_dz(uid=300215, domain=dom)
addfriend_dz(uid=300214, domain=dom)
addfriend_dz(uid=300213, domain=dom)
addfriend_dz(uid=300212, domain=dom)
addfriend_dz(uid=300211, domain=dom)
addfriend_dz(uid=300210, domain=dom)
addfriend_dz(uid=300209, domain=dom)
addfriend_dz(uid=300208, domain=dom)
addfriend_dz(uid=300207, domain=dom)
addfriend_dz(uid=300206, domain=dom)
addfriend_dz(uid=300205, domain=dom)
addfriend_dz(uid=300204, domain=dom)
addfriend_dz(uid=300203, domain=dom)
addfriend_dz(uid=300202, domain=dom)
addfriend_dz(uid=300201, domain=dom)
addfriend_dz(uid=300200, domain=dom)
addfriend_dz(uid=300199, domain=dom)
addfriend_dz(uid=300198, domain=dom)
addfriend_dz(uid=300197, domain=dom)
addfriend_dz(uid=300196, domain=dom)
addfriend_dz(uid=300195, domain=dom)
addfriend_dz(uid=300194, domain=dom)
addfriend_dz(uid=300193, domain=dom)
addfriend_dz(uid=300192, domain=dom)
addfriend_dz(uid=300191, domain=dom)
addfriend_dz(uid=300190, domain=dom)
addfriend_dz(uid=300189, domain=dom)
addfriend_dz(uid=300188, domain=dom)
addfriend_dz(uid=300187, domain=dom)
addfriend_dz(uid=300186, domain=dom)
addfriend_dz(uid=300185, domain=dom)
addfriend_dz(uid=300184, domain=dom)
addfriend_dz(uid=300183, domain=dom)
addfriend_dz(uid=300182, domain=dom)
addfriend_dz(uid=300181, domain=dom)
addfriend_dz(uid=300180, domain=dom)
addfriend_dz(uid=300179, domain=dom)
addfriend_dz(uid=300178, domain=dom)
addfriend_dz(uid=300177, domain=dom)
addfriend_dz(uid=300176, domain=dom)
addfriend_dz(uid=300175, domain=dom)
addfriend_dz(uid=300174, domain=dom)
addfriend_dz(uid=300173, domain=dom)
addfriend_dz(uid=300172, domain=dom)
addfriend_dz(uid=300171, domain=dom)
addfriend_dz(uid=300170, domain=dom)
addfriend_dz(uid=300169, domain=dom)
addfriend_dz(uid=300168, domain=dom)
addfriend_dz(uid=300167, domain=dom)
addfriend_dz(uid=300166, domain=dom)
addfriend_dz(uid=300165, domain=dom)
addfriend_dz(uid=300164, domain=dom)
addfriend_dz(uid=300163, domain=dom)
addfriend_dz(uid=300162, domain=dom)
addfriend_dz(uid=300161, domain=dom)
addfriend_dz(uid=300160, domain=dom)
addfriend_dz(uid=300159, domain=dom)
addfriend_dz(uid=300158, domain=dom)
addfriend_dz(uid=300157, domain=dom)
addfriend_dz(uid=300156, domain=dom)
addfriend_dz(uid=300155, domain=dom)
addfriend_dz(uid=300154, domain=dom)
addfriend_dz(uid=300153, domain=dom)
addfriend_dz(uid=300152, domain=dom)
addfriend_dz(uid=300151, domain=dom)
addfriend_dz(uid=300150, domain=dom)
addfriend_dz(uid=300149, domain=dom)
addfriend_dz(uid=300148, domain=dom)
addfriend_dz(uid=300147, domain=dom)
addfriend_dz(uid=300146, domain=dom)
addfriend_dz(uid=300145, domain=dom)
addfriend_dz(uid=300144, domain=dom)
addfriend_dz(uid=300143, domain=dom)
addfriend_dz(uid=300142, domain=dom)
addfriend_dz(uid=300141, domain=dom)
addfriend_dz(uid=300140, domain=dom)
addfriend_dz(uid=300139, domain=dom)
addfriend_dz(uid=300138, domain=dom)
addfriend_dz(uid=300137, domain=dom)
addfriend_dz(uid=300136, domain=dom)
addfriend_dz(uid=300135, domain=dom)
addfriend_dz(uid=300134, domain=dom)
addfriend_dz(uid=300133, domain=dom)
addfriend_dz(uid=300132, domain=dom)
addfriend_dz(uid=300131, domain=dom)
addfriend_dz(uid=300130, domain=dom)
addfriend_dz(uid=300129, domain=dom)
addfriend_dz(uid=300128, domain=dom)
addfriend_dz(uid=300127, domain=dom)
addfriend_dz(uid=300126, domain=dom)
addfriend_dz(uid=300125, domain=dom)
addfriend_dz(uid=300124, domain=dom)
addfriend_dz(uid=300123, domain=dom)
addfriend_dz(uid=300122, domain=dom)
addfriend_dz(uid=300121, domain=dom)
addfriend_dz(uid=300120, domain=dom)
addfriend_dz(uid=300119, domain=dom)
addfriend_dz(uid=300118, domain=dom)
addfriend_dz(uid=300117, domain=dom)
addfriend_dz(uid=300116, domain=dom)
addfriend_dz(uid=300115, domain=dom)
addfriend_dz(uid=300114, domain=dom)
addfriend_dz(uid=300113, domain=dom)
addfriend_dz(uid=300112, domain=dom)
addfriend_dz(uid=300111, domain=dom)
addfriend_dz(uid=300110, domain=dom)
addfriend_dz(uid=300109, domain=dom)
addfriend_dz(uid=300108, domain=dom)
addfriend_dz(uid=300107, domain=dom)
addfriend_dz(uid=300106, domain=dom)
addfriend_dz(uid=300105, domain=dom)
addfriend_dz(uid=300104, domain=dom)
addfriend_dz(uid=300103, domain=dom)
addfriend_dz(uid=300102, domain=dom)
addfriend_dz(uid=300101, domain=dom)
addfriend_dz(uid=300100, domain=dom)
addfriend_dz(uid=300099, domain=dom)
addfriend_dz(uid=300098, domain=dom)
addfriend_dz(uid=300097, domain=dom)
addfriend_dz(uid=300096, domain=dom)
addfriend_dz(uid=300095, domain=dom)
addfriend_dz(uid=300094, domain=dom)
addfriend_dz(uid=300093, domain=dom)
addfriend_dz(uid=300092, domain=dom)
addfriend_dz(uid=300091, domain=dom)
addfriend_dz(uid=300090, domain=dom)
addfriend_dz(uid=300089, domain=dom)
addfriend_dz(uid=300088, domain=dom)
addfriend_dz(uid=300087, domain=dom)
addfriend_dz(uid=300086, domain=dom)
addfriend_dz(uid=300085, domain=dom)
addfriend_dz(uid=300084, domain=dom)
addfriend_dz(uid=300083, domain=dom)
addfriend_dz(uid=300082, domain=dom)
addfriend_dz(uid=300081, domain=dom)
addfriend_dz(uid=300080, domain=dom)
addfriend_dz(uid=300079, domain=dom)
addfriend_dz(uid=300078, domain=dom)
addfriend_dz(uid=300077, domain=dom)
addfriend_dz(uid=300076, domain=dom)
addfriend_dz(uid=300075, domain=dom)
addfriend_dz(uid=300074, domain=dom)
addfriend_dz(uid=300073, domain=dom)
addfriend_dz(uid=300072, domain=dom)
addfriend_dz(uid=300071, domain=dom)
addfriend_dz(uid=300070, domain=dom)
addfriend_dz(uid=300069, domain=dom)
addfriend_dz(uid=300068, domain=dom)
addfriend_dz(uid=300067, domain=dom)
addfriend_dz(uid=300066, domain=dom)
addfriend_dz(uid=300065, domain=dom)
addfriend_dz(uid=300064, domain=dom)
addfriend_dz(uid=300063, domain=dom)
addfriend_dz(uid=300062, domain=dom)
addfriend_dz(uid=300061, domain=dom)
addfriend_dz(uid=300060, domain=dom)
addfriend_dz(uid=300059, domain=dom)
addfriend_dz(uid=300058, domain=dom)
addfriend_dz(uid=300057, domain=dom)
addfriend_dz(uid=300056, domain=dom)
addfriend_dz(uid=300055, domain=dom)
addfriend_dz(uid=300054, domain=dom)
addfriend_dz(uid=300053, domain=dom)
addfriend_dz(uid=300052, domain=dom)
addfriend_dz(uid=300051, domain=dom)
addfriend_dz(uid=300050, domain=dom)
addfriend_dz(uid=300049, domain=dom)
addfriend_dz(uid=300048, domain=dom)
addfriend_dz(uid=300047, domain=dom)
addfriend_dz(uid=300046, domain=dom)
addfriend_dz(uid=300045, domain=dom)
addfriend_dz(uid=300044, domain=dom)
addfriend_dz(uid=300043, domain=dom)
addfriend_dz(uid=300042, domain=dom)
addfriend_dz(uid=300041, domain=dom)
addfriend_dz(uid=300040, domain=dom)
addfriend_dz(uid=300039, domain=dom)
addfriend_dz(uid=300038, domain=dom)
addfriend_dz(uid=300037, domain=dom)
addfriend_dz(uid=300036, domain=dom)
addfriend_dz(uid=300035, domain=dom)
addfriend_dz(uid=300034, domain=dom)
addfriend_dz(uid=300033, domain=dom)
addfriend_dz(uid=300032, domain=dom)
addfriend_dz(uid=300031, domain=dom)
addfriend_dz(uid=300030, domain=dom)
addfriend_dz(uid=300029, domain=dom)
addfriend_dz(uid=300028, domain=dom)
addfriend_dz(uid=300027, domain=dom)
addfriend_dz(uid=300026, domain=dom)
addfriend_dz(uid=300025, domain=dom)
addfriend_dz(uid=300024, domain=dom)
addfriend_dz(uid=300023, domain=dom)
addfriend_dz(uid=300022, domain=dom)
addfriend_dz(uid=300021, domain=dom)
addfriend_dz(uid=300020, domain=dom)
addfriend_dz(uid=300019, domain=dom)
addfriend_dz(uid=300018, domain=dom)
addfriend_dz(uid=300017, domain=dom)
addfriend_dz(uid=300016, domain=dom)
addfriend_dz(uid=300015, domain=dom)
addfriend_dz(uid=300014, domain=dom)
addfriend_dz(uid=300013, domain=dom)
addfriend_dz(uid=300012, domain=dom)
addfriend_dz(uid=300011, domain=dom)
addfriend_dz(uid=300010, domain=dom)
addfriend_dz(uid=300009, domain=dom)
addfriend_dz(uid=300008, domain=dom)
addfriend_dz(uid=300007, domain=dom)
addfriend_dz(uid=300006, domain=dom)
addfriend_dz(uid=300005, domain=dom)
addfriend_dz(uid=300004, domain=dom)
addfriend_dz(uid=300003, domain=dom)
addfriend_dz(uid=300002, domain=dom)
addfriend_dz(uid=300001, domain=dom)
addfriend_dz(uid=300000, domain=dom)
addfriend_dz(uid=299999, domain=dom)
addfriend_dz(uid=299998, domain=dom)
addfriend_dz(uid=299997, domain=dom)
addfriend_dz(uid=299996, domain=dom)
addfriend_dz(uid=299995, domain=dom)
addfriend_dz(uid=299994, domain=dom)
addfriend_dz(uid=299993, domain=dom)
addfriend_dz(uid=299992, domain=dom)
addfriend_dz(uid=299991, domain=dom)
addfriend_dz(uid=299990, domain=dom)
addfriend_dz(uid=299989, domain=dom)
addfriend_dz(uid=299988, domain=dom)
addfriend_dz(uid=299987, domain=dom)
addfriend_dz(uid=299986, domain=dom)
addfriend_dz(uid=299985, domain=dom)
addfriend_dz(uid=299984, domain=dom)
addfriend_dz(uid=299983, domain=dom)
addfriend_dz(uid=299982, domain=dom)
addfriend_dz(uid=299981, domain=dom)
addfriend_dz(uid=299980, domain=dom)
addfriend_dz(uid=299979, domain=dom)
addfriend_dz(uid=299978, domain=dom)
addfriend_dz(uid=299977, domain=dom)
addfriend_dz(uid=299976, domain=dom)
addfriend_dz(uid=299975, domain=dom)
addfriend_dz(uid=299974, domain=dom)
addfriend_dz(uid=299973, domain=dom)
addfriend_dz(uid=299972, domain=dom)
addfriend_dz(uid=299971, domain=dom)
addfriend_dz(uid=299970, domain=dom)
addfriend_dz(uid=299969, domain=dom)
addfriend_dz(uid=299968, domain=dom)
addfriend_dz(uid=299967, domain=dom)
addfriend_dz(uid=299966, domain=dom)
addfriend_dz(uid=299965, domain=dom)
addfriend_dz(uid=299964, domain=dom)
addfriend_dz(uid=299963, domain=dom)
addfriend_dz(uid=299962, domain=dom)
addfriend_dz(uid=299961, domain=dom)
addfriend_dz(uid=299960, domain=dom)
addfriend_dz(uid=299959, domain=dom)
addfriend_dz(uid=299958, domain=dom)
addfriend_dz(uid=299957, domain=dom)
addfriend_dz(uid=299956, domain=dom)
addfriend_dz(uid=299955, domain=dom)
addfriend_dz(uid=299954, domain=dom)
addfriend_dz(uid=299953, domain=dom)
addfriend_dz(uid=299952, domain=dom)
addfriend_dz(uid=299951, domain=dom)
addfriend_dz(uid=299950, domain=dom)
addfriend_dz(uid=299949, domain=dom)
addfriend_dz(uid=299948, domain=dom)
addfriend_dz(uid=299947, domain=dom)
addfriend_dz(uid=299946, domain=dom)
addfriend_dz(uid=299945, domain=dom)
addfriend_dz(uid=299944, domain=dom)
addfriend_dz(uid=299943, domain=dom)
addfriend_dz(uid=299942, domain=dom)
addfriend_dz(uid=299941, domain=dom)
addfriend_dz(uid=299940, domain=dom)
addfriend_dz(uid=299939, domain=dom)
addfriend_dz(uid=299938, domain=dom)
addfriend_dz(uid=299937, domain=dom)
addfriend_dz(uid=299936, domain=dom)
addfriend_dz(uid=299935, domain=dom)
addfriend_dz(uid=299934, domain=dom)
addfriend_dz(uid=299933, domain=dom)
addfriend_dz(uid=299932, domain=dom)
addfriend_dz(uid=299931, domain=dom)
addfriend_dz(uid=299930, domain=dom)
addfriend_dz(uid=299929, domain=dom)
addfriend_dz(uid=299928, domain=dom)
addfriend_dz(uid=299927, domain=dom)
addfriend_dz(uid=299926, domain=dom)
addfriend_dz(uid=299925, domain=dom)
addfriend_dz(uid=299924, domain=dom)
addfriend_dz(uid=299923, domain=dom)
addfriend_dz(uid=299922, domain=dom)
addfriend_dz(uid=299921, domain=dom)
addfriend_dz(uid=299920, domain=dom)
addfriend_dz(uid=299919, domain=dom)
addfriend_dz(uid=299918, domain=dom)
addfriend_dz(uid=299917, domain=dom)
addfriend_dz(uid=299916, domain=dom)
addfriend_dz(uid=299915, domain=dom)
addfriend_dz(uid=299914, domain=dom)
addfriend_dz(uid=299913, domain=dom)
addfriend_dz(uid=299912, domain=dom)
addfriend_dz(uid=299911, domain=dom)
addfriend_dz(uid=299910, domain=dom)
addfriend_dz(uid=299909, domain=dom)
addfriend_dz(uid=299908, domain=dom)
addfriend_dz(uid=299907, domain=dom)
addfriend_dz(uid=299906, domain=dom)
addfriend_dz(uid=299905, domain=dom)
addfriend_dz(uid=299904, domain=dom)
addfriend_dz(uid=299903, domain=dom)
addfriend_dz(uid=299902, domain=dom)
addfriend_dz(uid=299901, domain=dom)
addfriend_dz(uid=299900, domain=dom)
addfriend_dz(uid=299899, domain=dom)
addfriend_dz(uid=299898, domain=dom)
addfriend_dz(uid=299897, domain=dom)
addfriend_dz(uid=299896, domain=dom)
addfriend_dz(uid=299895, domain=dom)
addfriend_dz(uid=299894, domain=dom)
addfriend_dz(uid=299893, domain=dom)
addfriend_dz(uid=299892, domain=dom)
addfriend_dz(uid=299891, domain=dom)
addfriend_dz(uid=299890, domain=dom)
addfriend_dz(uid=299889, domain=dom)
addfriend_dz(uid=299888, domain=dom)
addfriend_dz(uid=299887, domain=dom)
addfriend_dz(uid=299886, domain=dom)
addfriend_dz(uid=299885, domain=dom)
addfriend_dz(uid=299884, domain=dom)
addfriend_dz(uid=299883, domain=dom)
addfriend_dz(uid=299882, domain=dom)
addfriend_dz(uid=299881, domain=dom)
addfriend_dz(uid=299880, domain=dom)
addfriend_dz(uid=299879, domain=dom)
addfriend_dz(uid=299878, domain=dom)
addfriend_dz(uid=299877, domain=dom)
addfriend_dz(uid=299876, domain=dom)
addfriend_dz(uid=299875, domain=dom)
addfriend_dz(uid=299874, domain=dom)
addfriend_dz(uid=299873, domain=dom)
addfriend_dz(uid=299872, domain=dom)
addfriend_dz(uid=299871, domain=dom)
addfriend_dz(uid=299870, domain=dom)
addfriend_dz(uid=299869, domain=dom)
addfriend_dz(uid=299868, domain=dom)
addfriend_dz(uid=299867, domain=dom)
addfriend_dz(uid=299866, domain=dom)
addfriend_dz(uid=299865, domain=dom)
addfriend_dz(uid=299864, domain=dom)
addfriend_dz(uid=299863, domain=dom)
addfriend_dz(uid=299862, domain=dom)
addfriend_dz(uid=299861, domain=dom)
addfriend_dz(uid=299860, domain=dom)
addfriend_dz(uid=299859, domain=dom)
addfriend_dz(uid=299858, domain=dom)
addfriend_dz(uid=299857, domain=dom)
addfriend_dz(uid=299856, domain=dom)
addfriend_dz(uid=299855, domain=dom)
addfriend_dz(uid=299854, domain=dom)
addfriend_dz(uid=299853, domain=dom)
addfriend_dz(uid=299852, domain=dom)
addfriend_dz(uid=299851, domain=dom)
addfriend_dz(uid=299850, domain=dom)
addfriend_dz(uid=299849, domain=dom)
addfriend_dz(uid=299848, domain=dom)
addfriend_dz(uid=299847, domain=dom)
addfriend_dz(uid=299846, domain=dom)
addfriend_dz(uid=299845, domain=dom)
addfriend_dz(uid=299844, domain=dom)
addfriend_dz(uid=299843, domain=dom)
addfriend_dz(uid=299842, domain=dom)
addfriend_dz(uid=299841, domain=dom)
addfriend_dz(uid=299840, domain=dom)
addfriend_dz(uid=299839, domain=dom)
addfriend_dz(uid=299838, domain=dom)
addfriend_dz(uid=299837, domain=dom)
addfriend_dz(uid=299836, domain=dom)
addfriend_dz(uid=299835, domain=dom)
addfriend_dz(uid=299834, domain=dom)
addfriend_dz(uid=299833, domain=dom)
addfriend_dz(uid=299832, domain=dom)
addfriend_dz(uid=299831, domain=dom)
addfriend_dz(uid=299830, domain=dom)
addfriend_dz(uid=299829, domain=dom)
addfriend_dz(uid=299828, domain=dom)
addfriend_dz(uid=299827, domain=dom)
addfriend_dz(uid=299826, domain=dom)
addfriend_dz(uid=299825, domain=dom)
addfriend_dz(uid=299824, domain=dom)
addfriend_dz(uid=299823, domain=dom)
addfriend_dz(uid=299822, domain=dom)
addfriend_dz(uid=299821, domain=dom)
addfriend_dz(uid=299820, domain=dom)
addfriend_dz(uid=299819, domain=dom)
addfriend_dz(uid=299818, domain=dom)
addfriend_dz(uid=299817, domain=dom)
addfriend_dz(uid=299816, domain=dom)
addfriend_dz(uid=299815, domain=dom)
addfriend_dz(uid=299814, domain=dom)
addfriend_dz(uid=299813, domain=dom)
addfriend_dz(uid=299812, domain=dom)
addfriend_dz(uid=299811, domain=dom)
addfriend_dz(uid=299810, domain=dom)
addfriend_dz(uid=299809, domain=dom)
addfriend_dz(uid=299808, domain=dom)
addfriend_dz(uid=299807, domain=dom)
addfriend_dz(uid=299806, domain=dom)
addfriend_dz(uid=299805, domain=dom)
addfriend_dz(uid=299804, domain=dom)
addfriend_dz(uid=299803, domain=dom)
addfriend_dz(uid=299802, domain=dom)
addfriend_dz(uid=299801, domain=dom)
addfriend_dz(uid=299800, domain=dom)
addfriend_dz(uid=299799, domain=dom)
addfriend_dz(uid=299798, domain=dom)
addfriend_dz(uid=299797, domain=dom)
addfriend_dz(uid=299796, domain=dom)
addfriend_dz(uid=299795, domain=dom)
addfriend_dz(uid=299794, domain=dom)
addfriend_dz(uid=299793, domain=dom)
addfriend_dz(uid=299792, domain=dom)
addfriend_dz(uid=299791, domain=dom)
addfriend_dz(uid=299790, domain=dom)
addfriend_dz(uid=299789, domain=dom)
addfriend_dz(uid=299788, domain=dom)
addfriend_dz(uid=299787, domain=dom)
addfriend_dz(uid=299786, domain=dom)
addfriend_dz(uid=299785, domain=dom)
addfriend_dz(uid=299784, domain=dom)
addfriend_dz(uid=299783, domain=dom)
addfriend_dz(uid=299782, domain=dom)
addfriend_dz(uid=299781, domain=dom)
addfriend_dz(uid=299780, domain=dom)
addfriend_dz(uid=299779, domain=dom)
addfriend_dz(uid=299778, domain=dom)
addfriend_dz(uid=299777, domain=dom)
addfriend_dz(uid=299776, domain=dom)
addfriend_dz(uid=299775, domain=dom)
addfriend_dz(uid=299774, domain=dom)
addfriend_dz(uid=299773, domain=dom)
addfriend_dz(uid=299772, domain=dom)
addfriend_dz(uid=299771, domain=dom)
addfriend_dz(uid=299770, domain=dom)
addfriend_dz(uid=299769, domain=dom)
addfriend_dz(uid=299768, domain=dom)
addfriend_dz(uid=299767, domain=dom)
addfriend_dz(uid=299766, domain=dom)
addfriend_dz(uid=299765, domain=dom)
addfriend_dz(uid=299764, domain=dom)
addfriend_dz(uid=299763, domain=dom)
addfriend_dz(uid=299762, domain=dom)
addfriend_dz(uid=299761, domain=dom)
addfriend_dz(uid=299760, domain=dom)
addfriend_dz(uid=299759, domain=dom)
addfriend_dz(uid=299758, domain=dom)
addfriend_dz(uid=299757, domain=dom)
addfriend_dz(uid=299756, domain=dom)
addfriend_dz(uid=299755, domain=dom)
addfriend_dz(uid=299754, domain=dom)
addfriend_dz(uid=299753, domain=dom)
addfriend_dz(uid=299752, domain=dom)
addfriend_dz(uid=299751, domain=dom)
addfriend_dz(uid=299750, domain=dom)
addfriend_dz(uid=299749, domain=dom)
addfriend_dz(uid=299748, domain=dom)
addfriend_dz(uid=299747, domain=dom)
addfriend_dz(uid=299746, domain=dom)
addfriend_dz(uid=299745, domain=dom)
addfriend_dz(uid=299744, domain=dom)
addfriend_dz(uid=299743, domain=dom)
addfriend_dz(uid=299742, domain=dom)
addfriend_dz(uid=299741, domain=dom)
addfriend_dz(uid=299740, domain=dom)
addfriend_dz(uid=299739, domain=dom)
addfriend_dz(uid=299738, domain=dom)
addfriend_dz(uid=299737, domain=dom)
addfriend_dz(uid=299736, domain=dom)
addfriend_dz(uid=299735, domain=dom)
addfriend_dz(uid=299734, domain=dom)
addfriend_dz(uid=299733, domain=dom)
addfriend_dz(uid=299732, domain=dom)
addfriend_dz(uid=299731, domain=dom)
addfriend_dz(uid=299730, domain=dom)
addfriend_dz(uid=299729, domain=dom)
addfriend_dz(uid=299728, domain=dom)
addfriend_dz(uid=299727, domain=dom)
addfriend_dz(uid=299726, domain=dom)
addfriend_dz(uid=299725, domain=dom)
addfriend_dz(uid=299724, domain=dom)
addfriend_dz(uid=299723, domain=dom)
addfriend_dz(uid=299722, domain=dom)
addfriend_dz(uid=299721, domain=dom)
addfriend_dz(uid=299720, domain=dom)
addfriend_dz(uid=299719, domain=dom)
addfriend_dz(uid=299718, domain=dom)
addfriend_dz(uid=299717, domain=dom)
addfriend_dz(uid=299716, domain=dom)
addfriend_dz(uid=299715, domain=dom)
addfriend_dz(uid=299714, domain=dom)
addfriend_dz(uid=299713, domain=dom)
addfriend_dz(uid=299712, domain=dom)
addfriend_dz(uid=299711, domain=dom)
addfriend_dz(uid=299710, domain=dom)
addfriend_dz(uid=299709, domain=dom)
addfriend_dz(uid=299708, domain=dom)
addfriend_dz(uid=299707, domain=dom)
addfriend_dz(uid=299706, domain=dom)
addfriend_dz(uid=299705, domain=dom)
addfriend_dz(uid=299704, domain=dom)
addfriend_dz(uid=299703, domain=dom)
addfriend_dz(uid=299702, domain=dom)
addfriend_dz(uid=299701, domain=dom)
addfriend_dz(uid=299700, domain=dom)
addfriend_dz(uid=299699, domain=dom)
addfriend_dz(uid=299698, domain=dom)
addfriend_dz(uid=299697, domain=dom)
addfriend_dz(uid=299696, domain=dom)
addfriend_dz(uid=299695, domain=dom)
addfriend_dz(uid=299694, domain=dom)
addfriend_dz(uid=299693, domain=dom)
addfriend_dz(uid=299692, domain=dom)
addfriend_dz(uid=299691, domain=dom)
addfriend_dz(uid=299690, domain=dom)
addfriend_dz(uid=299689, domain=dom)
addfriend_dz(uid=299688, domain=dom)
addfriend_dz(uid=299687, domain=dom)
addfriend_dz(uid=299686, domain=dom)
addfriend_dz(uid=299685, domain=dom)
addfriend_dz(uid=299684, domain=dom)
addfriend_dz(uid=299683, domain=dom)
addfriend_dz(uid=299682, domain=dom)
addfriend_dz(uid=299681, domain=dom)
addfriend_dz(uid=299680, domain=dom)
addfriend_dz(uid=299679, domain=dom)
addfriend_dz(uid=299678, domain=dom)
addfriend_dz(uid=299677, domain=dom)
addfriend_dz(uid=299676, domain=dom)
addfriend_dz(uid=299675, domain=dom)
addfriend_dz(uid=299674, domain=dom)
addfriend_dz(uid=299673, domain=dom)
addfriend_dz(uid=299672, domain=dom)
addfriend_dz(uid=299671, domain=dom)
addfriend_dz(uid=299670, domain=dom)
addfriend_dz(uid=299669, domain=dom)
addfriend_dz(uid=299668, domain=dom)
addfriend_dz(uid=299667, domain=dom)
addfriend_dz(uid=299666, domain=dom)
addfriend_dz(uid=299665, domain=dom)
